"date","campaign_id","campaign_name","adgroup_id","adgroup_name","adgroup_targetting_type","adgroup_status","campaign_status","impressions","clicks","ctr","cvr","avg_cpc","ad_spend","units_sold_direct","units_sold_indirect","units_sold_total","direct_revenue","indirect_revenue","total_revenue","roi_direct","roi_indirect","roi_total"
"20260309","CMP1299835","SATRANI MARCH","ADG1311673","KALINI","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260309","CMP1299835","SATRANI MARCH","ADG1299837","GROW REVENUE RECOMM.","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260317","CMP1320232","KALINI MARCH 2026","ADG1376136","KALINI NEW STYELS /","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","119633","2630","2.2000","0.3400","1.200000","3156.00","8","1","9","7243.2700","634.7600","7878.0300","2.30000000","0.20000000","2.5000"
"20260318","CMP1299835","SATRANI MARCH","ADG1299837","GROW REVENUE RECOMM.","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260310","CMP1320232","KALINI MARCH 2026","ADG1339638","KALINI MIX STYLES","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","LIVE","89405","2123","2.3700","0.5200","1.200000","2547.60","7","4","11","5476.2100","3732.7700","9208.9800","2.15000000","1.47000000","3.6100"
"20260310","CMP1320232","KALINI MARCH 2026","ADG1320234","HIT STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260320","CMP1318141","SANGRIA MARCH 2026","ADG1393893","AAY 2","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260307","CMP1320232","KALINI MARCH 2026","ADG1320264","NEW STYLES","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","114885","2541","2.2100","0.4300","1.200000","3049.20","8","3","11","6657.7500","2314.5000","8972.2500","2.18000000","0.76000000","2.9400"
"20260307","CMP1140205","SATRANI FEB","ADG1231585","Satrani Saree hit sku 20 to 22 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260313","CMP1299835","SATRANI MARCH","ADG1311673","KALINI","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260301","CMP1140205","SATRANI FEB","ADG1181316","Satrani Saree new sku 9 to 12 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260322","CMP1299835","SATRANI MARCH","ADG1394139","SATRANI HIT 2","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","77617","3119","4.0200","0.1000","1.200000","3742.80","3","0","3","5289.4200","0.0000","5289.4200","1.41000000","0.00000000","1.4100"
"20260322","CMP1320232","KALINI MARCH 2026","ADG1320483","KALINI NEW STYELS","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260319","CMP1320289","MITERA MARCH 2026","ADG1320547","MITERA NEW STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260321","CMP1320232","KALINI MARCH 2026","ADG1394033","KALINI NEW 2","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","109864","1880","1.7100","0.1100","1.200000","2256.00","0","2","2","0.0000","2410.1100","2410.1100","0.00000000","1.07000000","1.0700"
"20260312","CMP1299835","SATRANI MARCH","ADG1350553","Satrani Keyword","Keyword Targeting","ADGROUP_STATUS_LIVE","LIVE","21422","843","3.9400","0.0000","1.200000","1011.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"20260321","CMP1320232","KALINI MARCH 2026","ADG1376129","KALINI HIT STYLES /","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260323","CMP1299835","SATRANI MARCH","ADG1339690","SATRANI MIX1","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260303","CMP1140205","SATRANI FEB","ADG1246031","NEW & PUSH 23 TO 26","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260314","CMP1320232","KALINI MARCH 2026","ADG1320234","HIT STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260311","CMP1320232","KALINI MARCH 2026","ADG1320234","HIT STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260311","CMP1320232","KALINI MARCH 2026","ADG1320248","MIX STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260309","CMP1299835","SATRANI MARCH","ADG1299893","SATRANI NEW","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260317","CMP1299835","SATRANI MARCH","ADG1299877","SATRANI MIX","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260320","CMP1318141","SANGRIA MARCH 2026","ADG1393895","SANGRIA 2","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260307","CMP1299835","SATRANI MARCH","ADG1299837","GROW REVENUE RECOMM.","Auto Targeting","ADGROUP_BUDGET_EXHAUSTED","ON_HOLD","60792","2376","3.9100","0.2900","1.200000","2851.20","3","4","7","4449.4300","5545.9300","9995.3600","1.56000000","1.95000000","3.5100"
"20260318","CMP1299835","SATRANI MARCH","ADG1375434","SATRANI NEW /","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","38867","1288","3.3100","0.3900","1.200000","1545.60","2","3","5","3738.7500","5179.1200","8917.8800","2.42000000","3.35000000","5.7700"
"20260318","CMP1299835","SATRANI MARCH","ADG1339697","SATRANI NEW1","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260301","CMP1140205","SATRANI FEB","ADG1181248","Satrani Saree Hit sku 9 to 12 Feb.","Auto Targeting","ADGROUP_STATUS_ABORTED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260309","CMP1299835","SATRANI MARCH","ADG1339690","SATRANI MIX1","Auto Targeting","ADGROUP_STATUS_SCHEDULED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260318","CMP1320289","MITERA MARCH 2026","ADG1320292","MITERA MIX","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260317","CMP1299835","SATRANI MARCH","ADG1339690","SATRANI MIX1","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260316","CMP1320232","KALINI MARCH 2026","ADG1339645","KALINI HIT STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260310","CMP1299835","SATRANI MARCH","ADG1299877","SATRANI MIX","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260322","CMP1299835","SATRANI MARCH","ADG1299853","SATRANI HIT","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260322","CMP1299835","SATRANI MARCH","ADG1299877","SATRANI MIX","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260306","CMP1299835","SATRANI MARCH","ADG1299853","SATRANI HIT","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","62386","2527","4.0500","0.5900","1.200000","3032.40","9","6","15","14326.7300","9447.5500","23774.2900","4.72000000","3.12000000","7.8400"
"20260321","CMP1299835","SATRANI MARCH","ADG1394162","SATRANI NEW 2","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","119970","3222","2.6900","0.1600","1.200000","3866.40","4","1","5","8522.6000","2108.8800","10631.4800","2.20000000","0.55000000","2.7500"
"20260302","CMP1140205","SATRANI FEB","ADG1181306","Satrani Saree dis,spec sku 9 to 12 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260309","CMP1140205","SATRANI FEB","ADG1231575","Satrani Saree dis,spec sku 20 to 22 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260323","CMP1320232","KALINI MARCH 2026","ADG1339638","KALINI MIX STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260309","CMP1320289","MITERA MARCH 2026","ADG1320547","MITERA NEW STYLES","Auto Targeting","ADGROUP_BUDGET_EXHAUSTED","SCHEDULED","113300","2473","2.1800","0.1600","1.200000","2967.60","3","1","4","3901.1200","1195.7400","5096.8600","1.31000000","0.40000000","1.7200"
"20260309","CMP1320289","MITERA MARCH 2026","ADG1320292","MITERA MIX","Auto Targeting","ADGROUP_BUDGET_EXHAUSTED","LIVE","57032","1617","2.8400","0.6200","1.200000","1940.40","4","6","10","4808.8300","6332.1400","11140.9700","2.48000000","3.26000000","5.7400"
"20260310","CMP1140205","SATRANI FEB","ADG1143256","Satrani Saree slow hit sku 1 to 8 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260318","CMP1320289","MITERA MARCH 2026","ADG1375706","MITERA MIX /","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","47725","1518","3.1800","0.7200","1.200000","1821.60","8","3","11","10756.7300","4106.0100","14862.7400","5.91000000","2.25000000","8.1600"
"20260318","CMP1320232","KALINI MARCH 2026","ADG1320264","NEW STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260320","CMP1320289","MITERA MARCH 2026","ADG1320547","MITERA NEW STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","SCHEDULED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260320","CMP1320232","KALINI MARCH 2026","ADG1320234","HIT STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260302","CMP1140205","SATRANI FEB","ADG1181316","Satrani Saree new sku 9 to 12 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260302","CMP1140205","SATRANI FEB","ADG1231621","Satrani Saree med1 sku 20 to 22 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260308","CMP1320289","MITERA MARCH 2026","ADG1320547","MITERA NEW STYLES","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","111562","2533","2.2700","0.4300","1.200000","3039.60","9","2","11","10509.8600","2084.4100","12594.2700","3.46000000","0.69000000","4.1400"
"20260308","CMP1318141","SANGRIA MARCH 2026","ADG1318545","AAY STYLES","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","LIVE","22993","847","3.6800","0.8300","1.200000","1016.40","5","2","7","6065.4800","2498.3100","8563.7900","5.97000000","2.46000000","8.4300"
"20260322","CMP1299835","SATRANI MARCH","ADG1299893","SATRANI NEW","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260322","CMP1320232","KALINI MARCH 2026","ADG1376135","KALINI MIX STYLES /","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260319","CMP1299835","SATRANI MARCH","ADG1375434","SATRANI NEW /","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","38619","1281","3.3200","0.2300","1.200000","1537.20","2","1","3","3878.3200","821.0800","4699.4000","2.52000000","0.53000000","3.0600"
"20260321","CMP1299835","SATRANI MARCH","ADG1339686","SATRANI HIT1","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260322","CMP1299835","SATRANI MARCH","ADG1375434","SATRANI NEW /","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260323","CMP1299835","SATRANI MARCH","ADG1299893","SATRANI NEW","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260323","CMP1320289","MITERA MARCH 2026","ADG1339664","MITERA MIX1","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260323","CMP1320232","KALINI MARCH 2026","ADG1320264","NEW STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260303","CMP1140205","SATRANI FEB","ADG1231575","Satrani Saree dis,spec sku 20 to 22 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260314","CMP1299835","SATRANI MARCH","ADG1350553","Satrani Keyword","Keyword Targeting","ADGROUP_STATUS_LIVE","LIVE","18041","841","4.6600","0.1200","1.200000","1009.20","1","0","1","2144.9200","0.0000","2144.9200","2.13000000","0.00000000","2.1300"
"20260314","CMP1299835","SATRANI MARCH","ADG1339697","SATRANI NEW1","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","LIVE","50946","1606","3.1500","0.4400","1.200000","1927.20","4","3","7","6242.8300","4284.7300","10527.5700","3.24000000","2.22000000","5.4600"
"20260311","CMP1320232","KALINI MARCH 2026","ADG1320264","NEW STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260309","CMP1140205","SATRANI FEB","ADG1199938","Clone_of_ Satrani Saree Hit sku 9 to 12 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260309","CMP1299835","SATRANI MARCH","ADG1339686","SATRANI HIT1","Auto Targeting","ADGROUP_STATUS_SCHEDULED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260317","CMP1299835","SATRANI MARCH","ADG1299837","GROW REVENUE RECOMM.","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260313","CMP1299835","SATRANI MARCH","ADG1339686","SATRANI HIT1","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","LIVE","40707","1690","4.1500","0.2400","1.200000","2028.00","3","1","4","4009.9400","1494.3700","5504.3100","1.98000000","0.74000000","2.7100"
"20260313","CMP1299835","SATRANI MARCH","ADG1299853","SATRANI HIT","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260318","CMP1318141","SANGRIA MARCH 2026","ADG1318143","SANGRIA","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260318","CMP1320289","MITERA MARCH 2026","ADG1320547","MITERA NEW STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260318","CMP1299835","SATRANI MARCH","ADG1350553","Satrani Keyword","Keyword Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260303","CMP1140205","SATRANI FEB","ADG1181248","Satrani Saree Hit sku 9 to 12 Feb.","Auto Targeting","ADGROUP_STATUS_ABORTED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260320","CMP1299835","SATRANI MARCH","ADG1375401","SATRANI HIT /","Auto Targeting","ADGROUP_BUDGET_EXHAUSTED","LIVE","25427","1205","4.7400","0.0800","1.200000","1446.00","1","0","1","1737.9300","0.0000","1737.9300","1.20000000","0.00000000","1.2000"
"20260307","CMP1318141","SANGRIA MARCH 2026","ADG1318545","AAY STYLES","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","24609","850","3.4500","0.5900","1.200000","1020.00","5","0","5","5071.5900","0.0000","5071.5900","4.97000000","0.00000000","4.9700"
"20260313","CMP1320232","KALINI MARCH 2026","ADG1320234","HIT STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260302","CMP1140205","SATRANI FEB","ADG1246001","NEW & NEUTRAL 23 TO 26","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260309","CMP1140205","SATRANI FEB","ADG1143256","Satrani Saree slow hit sku 1 to 8 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260304","CMP1299835","SATRANI MARCH","ADG1299877","SATRANI MIX","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","84230","2541","3.0200","0.3900","1.200000","3049.20","6","4","10","7384.8300","6147.9400","13532.7700","2.42000000","2.02000000","4.4400"
"20260304","CMP1140205","SATRANI FEB","ADG1246001","NEW & NEUTRAL 23 TO 26","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260308","CMP1140205","SATRANI FEB","ADG1181248","Satrani Saree Hit sku 9 to 12 Feb.","Auto Targeting","ADGROUP_STATUS_ABORTED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260308","CMP1140205","SATRANI FEB","ADG1143235","Satrani Saree Hit sku 1 to 8 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260322","CMP1318141","SANGRIA MARCH 2026","ADG1393895","SANGRIA 2","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","39923","1090","2.7300","0.2800","1.200000","1308.00","3","0","3","5953.2300","0.0000","5953.2300","4.55000000","0.00000000","4.5500"
"20260322","CMP1320232","KALINI MARCH 2026","ADG1320248","MIX STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260306","CMP1140205","SATRANI FEB","ADG1246031","NEW & PUSH 23 TO 26","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260316","CMP1320232","KALINI MARCH 2026","ADG1339638","KALINI MIX STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260322","CMP1299835","SATRANI MARCH","ADG1299837","GROW REVENUE RECOMM.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260319","CMP1318141","SANGRIA MARCH 2026","ADG1318143","SANGRIA","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260323","CMP1299835","SATRANI MARCH","ADG1311686","MITERA","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260303","CMP1299835","SATRANI MARCH","ADG1299837","GROW REVENUE RECOMM.","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","70937","2526","3.5600","0.3200","1.200000","3031.20","6","2","8","8760.2700","1275.3400","10035.6100","2.89000000","0.42000000","3.3100"
"20260303","CMP1140205","SATRANI FEB","ADG1143235","Satrani Saree Hit sku 1 to 8 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260309","CMP1140205","SATRANI FEB","ADG1143235","Satrani Saree Hit sku 1 to 8 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260314","CMP1318141","SANGRIA MARCH 2026","ADG1318143","SANGRIA","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","27643","860","3.1100","0.3500","1.200000","1032.00","2","1","3","2468.7700","1452.4100","3921.1800","2.39000000","1.41000000","3.8000"
"20260314","CMP1320289","MITERA MARCH 2026","ADG1339665","MITERA NEW STYLES1","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","33030","933","2.8200","0.4300","1.200000","1119.60","3","1","4","3848.5000","1283.5800","5132.0800","3.44000000","1.15000000","4.5800"
"20260317","CMP1318141","SANGRIA MARCH 2026","ADG1318545","AAY STYLES","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","12688","440","3.4700","0.2300","1.200000","528.00","1","0","1","1589.3700","0.0000","1589.3700","3.01000000","0.00000000","3.0100"
"20260317","CMP1320232","KALINI MARCH 2026","ADG1320264","NEW STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260313","CMP1318141","SANGRIA MARCH 2026","ADG1318545","AAY STYLES","Auto Targeting","ADGROUP_STATUS_LIVE","LIVE","24935","847","3.4000","0.2400","1.200000","1016.40","2","0","2","2055.7400","0.0000","2055.7400","2.02000000","0.00000000","2.0200"
"20260303","CMP1140205","SATRANI FEB","ADG1181316","Satrani Saree new sku 9 to 12 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260320","CMP1299835","SATRANI MARCH","ADG1311686","MITERA","Auto Targeting","ADGROUP_STATUS_EXPIRED","SCHEDULED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260320","CMP1299835","SATRANI MARCH","ADG1350553","Satrani Keyword","Keyword Targeting","ADGROUP_STATUS_EXPIRED","SCHEDULED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260307","CMP1140205","SATRANI FEB","ADG1231610","Satrani Saree med sku 20 to 22 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260315","CMP1320232","KALINI MARCH 2026","ADG1320264","NEW STYLES","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260304","CMP1140205","SATRANI FEB","ADG1199938","Clone_of_ Satrani Saree Hit sku 9 to 12 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260322","CMP1320232","KALINI MARCH 2026","ADG1393965","KALINI HIT 2","Auto Targeting","ADGROUP_BUDGET_EXHAUSTED","LIVE","88344","3130","3.5400","0.0600","1.200000","3756.00","1","1","2","477.0000","827.9600","1304.9600","0.13000000","0.22000000","0.3500"
"20260306","CMP1140205","SATRANI FEB","ADG1181248","Satrani Saree Hit sku 9 to 12 Feb.","Auto Targeting","ADGROUP_STATUS_ABORTED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260312","CMP1320232","KALINI MARCH 2026","ADG1339634","KALINI NEW","Auto Targeting","ADGROUP_STATUS_DAILY_BUDGET_MET","LIVE","101764","2111","2.0700","0.2800","1.200000","2533.20","2","4","6","1616.5900","3101.5000","4718.0900","0.64000000","1.22000000","1.8600"
"20260310","CMP1140205","SATRANI FEB","ADG1143235","Satrani Saree Hit sku 1 to 8 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260321","CMP1299835","SATRANI MARCH","ADG1375401","SATRANI HIT /","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260323","CMP1299835","SATRANI MARCH","ADG1350553","Satrani Keyword","Keyword Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260323","CMP1320232","KALINI MARCH 2026","ADG1376136","KALINI NEW STYELS /","Auto Targeting","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260309","CMP1320289","MITERA MARCH 2026","ADG1339664","MITERA MIX1","Auto Targeting","ADGROUP_STATUS_SCHEDULED","SCHEDULED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260309","CMP1140205","SATRANI FEB","ADG1246031","NEW & PUSH 23 TO 26","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260305","CMP1140205","SATRANI FEB","ADG1199938","Clone_of_ Satrani Saree Hit sku 9 to 12 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","ON_HOLD","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"20260310","CMP1140205","SATRANI FEB","ADG1181306","Satrani Saree dis,spec sku 9 to 12 Feb.","Auto Targeting","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
