"campaign_id","campaign_name","adgroup_id","adgroup_name","adgroup_targetting_type","product_id","product_name","adgroup_status","campaign_status","impressions","clicks","ctr","cvr","avg_cpc","budget_spend","units_sold_direct","units_sold_indirect","units_sold_total","direct_revenue","indirect_revenue","total_revenue","roi_direct","roi_indirect","roi_total"
"CMP1140205","SATRANI FEB","ADG1143256","Satrani Saree slow hit sku 1 to 8 Feb.","Auto Targeting","34013039","Satrani Embellished Sequinned Pure Georgette Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1181316","Satrani Saree new sku 9 to 12 Feb.","Auto Targeting","39656177","Satrani Ethnic Motifs Zari Silk Blend Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231621","Satrani Saree med1 sku 20 to 22 Feb.","Auto Targeting","36768824","Satrani Floral Embellished Embroidered Pure Georgette Saree With Blouse","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1199938","Clone_of_ Satrani Saree Hit sku 9 to 12 Feb.","Auto Targeting","29390266","Satrani Striped Pure Chiffon Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231597","Satrani Saree new sku 1 to 8 Feb.","Auto Targeting","39655891","Satrani Bandhani Zari Pure Georgette Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231621","Satrani Saree med1 sku 20 to 22 Feb.","Auto Targeting","34170037","Satrani Women Woven Design Printed Zari Ready to Wear Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1320289","MITERA MARCH 2026","ADG1339665","MITERA NEW STYLES1","Auto Targeting","39660400","Mitera Floral Poly Georgette Designer Saree","ADGROUP_STATUS_EXPIRED","LIVE","706","14","1.9800","7.1400","1.200000","16.80","0","1","1","0.0000","1283.5800","1283.5800","0.00000000","76.40000000","76.4000"
"CMP1320289","MITERA MARCH 2026","ADG1339665","MITERA NEW STYLES1","Auto Targeting","40091171","Mitera Tie and Dye Saree","ADGROUP_STATUS_EXPIRED","LIVE","399","7","1.7500","0.0000","1.200000","8.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320289","MITERA MARCH 2026","ADG1320547","MITERA NEW STYLES","Auto Targeting","40091176","Mitera Polka Dot Pure Georgette Saree","ADGROUP_STATUS_EXPIRED","LIVE","1587","25","1.5800","0.0000","1.200000","30.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1320264","NEW STYLES","Auto Targeting","38992856","KALINI Floral Designer Saree","ADGROUP_STATUS_EXPIRED","LIVE","20500","736","3.5900","0.1400","1.200000","883.20","1","0","1","854.6300","0.0000","854.6300","0.97000000","0.00000000","0.9700"
"CMP1140205","SATRANI FEB","ADG1143256","Satrani Saree slow hit sku 1 to 8 Feb.","Auto Targeting","33279435","Satrani Embellished Sequinned Pure Chiffon Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1320232","KALINI MARCH 2026","ADG1339634","KALINI NEW","Auto Targeting","33440444","KALINI Ethnic Motifs Pure Georgette Patola Saree","ADGROUP_STATUS_EXPIRED","LIVE","58678","1583","2.7000","0.2500","1.200000","1899.60","4","0","4","3167.4100","0.0000","3167.4100","1.67000000","0.00000000","1.6700"
"CMP1299835","SATRANI MARCH","ADG1339697","SATRANI NEW1","Auto Targeting","39656113","Satrani Floral Silk Blend Saree","ADGROUP_STATUS_EXPIRED","LIVE","1328","48","3.6100","2.0800","1.200000","57.60","1","0","1","1685.3700","0.0000","1685.3700","29.26000000","0.00000000","29.2600"
"CMP1320232","KALINI MARCH 2026","ADG1339645","KALINI HIT STYLES","Auto Targeting","33440437","KALINI Bandhani Print Zari Pure Georgette Bandhani Saree","ADGROUP_STATUS_EXPIRED","LIVE","15445","593","3.8400","0.3400","1.200000","711.60","2","0","2","1624.4900","0.0000","1624.4900","2.28000000","0.00000000","2.2800"
"CMP1299835","SATRANI MARCH","ADG1339697","SATRANI NEW1","Auto Targeting","34516744","Satrani Geometric Printed Zari Ready to Wear Saree","ADGROUP_STATUS_EXPIRED","LIVE","12970","341","2.6300","0.0000","1.200000","409.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1181253","Satrani Saree Hit sku neut 9 to 12 Feb.","Auto Targeting","33601858","Satrani Warli Printed Pure Cotton Ready to Wear Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1320289","MITERA MARCH 2026","ADG1339664","MITERA MIX1","Auto Targeting","23566368","Mitera White & Black Polka Dot Printed Saree","ADGROUP_STATUS_EXPIRED","LIVE","1264","20","1.5800","0.0000","1.200000","24.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1339697","SATRANI NEW1","Auto Targeting","32115048","Satrani Woven Design Zari Banarasi Saree","ADGROUP_STATUS_EXPIRED","LIVE","10551","368","3.4900","0.0000","1.200000","441.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320289","MITERA MARCH 2026","ADG1339665","MITERA NEW STYLES1","Auto Targeting","39661634","Mitera Ethnic Motifs Zari Silk Blend Saree","ADGROUP_STATUS_EXPIRED","LIVE","181","2","1.1100","0.0000","1.200000","2.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1339690","SATRANI MIX1","Auto Targeting","33601842","Satrani Ethnic Motifs Pure Cotton Ready to Wear Saree","ADGROUP_STATUS_EXPIRED","LIVE","9641","229","2.3800","0.8700","1.200000","274.80","0","2","2","0.0000","2602.1200","2602.1200","0.00000000","9.47000000","9.4700"
"CMP1299835","SATRANI MARCH","ADG1339686","SATRANI HIT1","Auto Targeting","33854877","Satrani Floral Printed Pure Linen Saree","ADGROUP_STATUS_EXPIRED","LIVE","31628","1547","4.8900","0.0000","1.200000","1856.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1339638","KALINI MIX STYLES","Auto Targeting","29801544","KALINI Woven Design Zari Banarasi Saree","ADGROUP_STATUS_EXPIRED","LIVE","6462","168","2.6000","0.0000","1.200000","201.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1350553","Satrani Keyword","Keyword Targeting","36078091","Satrani Embellished Organza Saree","ADGROUP_STATUS_EXPIRED","LIVE","1218","50","4.1100","0.0000","1.200000","60.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1339645","KALINI HIT STYLES","Auto Targeting","32706176","KALINI Woven Design Zari Banarasi Saree","ADGROUP_STATUS_EXPIRED","LIVE","7658","115","1.5000","0.0000","1.200000","138.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1339638","KALINI MIX STYLES","Auto Targeting","30394803","KALINI Ethnic Motifs Zari Art Silk Banarasi Saree","ADGROUP_STATUS_EXPIRED","LIVE","3150","59","1.8700","1.6900","1.200000","70.80","0","1","1","0.0000","830.9500","830.9500","0.00000000","11.74000000","11.7400"
"CMP1299835","SATRANI MARCH","ADG1339690","SATRANI MIX1","Auto Targeting","38754221","Satrani Embellished Embroidered Satin Designer Saree","ADGROUP_STATUS_EXPIRED","LIVE","1005","22","2.1900","0.0000","1.200000","26.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1350553","Satrani Keyword","Keyword Targeting","30858614","Satrani Embellished Sequinned Tissue Saree","ADGROUP_STATUS_EXPIRED","LIVE","2600","94","3.6200","1.0600","1.200000","112.80","1","0","1","2144.9200","0.0000","2144.9200","19.02000000","0.00000000","19.0200"
"CMP1299835","SATRANI MARCH","ADG1350553","Satrani Keyword","Keyword Targeting","32217224","Satrani Bandhani Embroidered Pure Georgette Bandhani Saree","ADGROUP_STATUS_EXPIRED","LIVE","2639","98","3.7100","0.0000","1.200000","117.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1350553","Satrani Keyword","Keyword Targeting","33854795","Satrani Striped Pure Linen Ready to Wear Saree","ADGROUP_STATUS_EXPIRED","LIVE","1882","46","2.4400","0.0000","1.200000","55.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1181248","Satrani Saree Hit sku 9 to 12 Feb.","Auto Targeting","29390266","Satrani Striped Pure Chiffon Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231585","Satrani Saree hit sku 20 to 22 Feb.","Auto Targeting","35274597","Satrani Checked Woven Design Zari Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1299835","SATRANI MARCH","ADG1350553","Satrani Keyword","Keyword Targeting","32897864","Satrani Embellished Sequinned Organza Saree","ADGROUP_STATUS_EXPIRED","LIVE","883","47","5.3200","0.0000","1.200000","56.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1231610","Satrani Saree med sku 20 to 22 Feb.","Auto Targeting","34516717","Satrani Geometric Printed Zari Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231597","Satrani Saree new sku 1 to 8 Feb.","Auto Targeting","40099898","Satrani Embellished Pure Georgette Designer Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1199938","Clone_of_ Satrani Saree Hit sku 9 to 12 Feb.","Auto Targeting","33601842","Satrani Ethnic Motifs Pure Cotton Ready to Wear Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1320232","KALINI MARCH 2026","ADG1376135","KALINI MIX STYLES /","Auto Targeting","32710623","KALINI Woven Design Zari Silk Blend Banarasi Saree","ADGROUP_STATUS_EXPIRED","LIVE","3967","42","1.0600","0.0000","1.200000","50.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1375401","SATRANI HIT /","Auto Targeting","33854884","Satrani Striped Printed Zari Ready to Wear Saree","ADGROUP_STATUS_EXPIRED","LIVE","4329","102","2.3600","0.0000","1.200000","122.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1376136","KALINI NEW STYELS /","Auto Targeting","30470966","KALINI Woven Design Zari Banarasi Saree","ADGROUP_STATUS_EXPIRED","LIVE","7027","90","1.2800","0.0000","1.200000","108.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1375434","SATRANI NEW /","Auto Targeting","34170089","Satrani Floral Zari Ready to Wear Saree","ADGROUP_STATUS_EXPIRED","LIVE","2876","62","2.1600","1.6100","1.200000","74.40","0","1","1","0.0000","1644.1900","1644.1900","0.00000000","22.10000000","22.1000"
"CMP1320289","MITERA MARCH 2026","ADG1375706","MITERA MIX /","Auto Targeting","33946424","Mitera Floral Pure Georgette Saree","ADGROUP_STATUS_EXPIRED","LIVE","783","17","2.1700","0.0000","1.200000","20.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1375434","SATRANI NEW /","Auto Targeting","38754326","Satrani Embellished Embroidered Pure Georgette Saree","ADGROUP_STATUS_EXPIRED","LIVE","2114","54","2.5500","0.0000","1.200000","64.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320289","MITERA MARCH 2026","ADG1375694","MITERA NEW STYLES /","Auto Targeting","24761746","Mitera Lavender & Silver-Toned Woven Design Zari Saree","ADGROUP_STATUS_EXPIRED","LIVE","103425","4438","4.2900","0.0900","1.200000","5325.60","4","0","4","2677.9100","0.0000","2677.9100","0.50000000","0.00000000","0.5000"
"CMP1299835","SATRANI MARCH","ADG1375434","SATRANI NEW /","Auto Targeting","39657805","Satrani Striped Satin Designer Saree","ADGROUP_STATUS_EXPIRED","LIVE","722","19","2.6300","0.0000","1.200000","22.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1375414","SATRANI MIX /","Auto Targeting","40099883","Satrani Embellished Embroidered Tissue Heavy Work Saree","ADGROUP_STATUS_EXPIRED","LIVE","701","14","2.0000","0.0000","1.200000","16.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1376129","KALINI HIT STYLES /","Auto Targeting","29558914","KALINI Floral Zari Silk Blend Saree","ADGROUP_STATUS_EXPIRED","LIVE","6794","157","2.3100","0.0000","1.200000","188.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320289","MITERA MARCH 2026","ADG1375706","MITERA MIX /","Auto Targeting","24761694","Mitera Woven Design Zari Saree","ADGROUP_STATUS_EXPIRED","LIVE","9742","332","3.4100","0.3000","1.200000","398.40","1","0","1","1292.9000","0.0000","1292.9000","3.25000000","0.00000000","3.2500"
"CMP1320289","MITERA MARCH 2026","ADG1375694","MITERA NEW STYLES /","Auto Targeting","40310153","Mitera Woven Design Zari Art Silk Banarasi Saree","ADGROUP_STATUS_EXPIRED","LIVE","4379","103","2.3500","0.0000","1.200000","123.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1375401","SATRANI HIT /","Auto Targeting","32115022","Satrani Woven Design Zari Banarasi Saree","ADGROUP_STATUS_EXPIRED","LIVE","3630","137","3.7700","0.7300","1.200000","164.40","1","0","1","1376.3700","0.0000","1376.3700","8.37000000","0.00000000","8.3700"
"CMP1299835","SATRANI MARCH","ADG1375401","SATRANI HIT /","Auto Targeting","34810686","Satrani Bandhani Sequinned Pure Georgette Bandhani Saree","ADGROUP_STATUS_EXPIRED","LIVE","516","20","3.8800","0.0000","1.200000","24.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320289","MITERA MARCH 2026","ADG1375694","MITERA NEW STYLES /","Auto Targeting","39661637","Mitera Ethnic Motifs Zari Silk Blend Heavy Work Saree","ADGROUP_STATUS_EXPIRED","LIVE","2103","27","1.2800","0.0000","1.200000","32.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1394021","KALINI MIX 2","Auto Targeting","32710627","KALINI Woven Design Zari Banarasi Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","3620","105","2.9000","0.0000","1.200000","126.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1394162","SATRANI NEW 2","Auto Targeting","39656824","Satrani Floral Embroidered Supernet Designer Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","4189","186","4.4400","0.0000","1.200000","223.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1394033","KALINI NEW 2","Auto Targeting","39659043","KALINI Woven Design Zari Silk Blend Saree","ADGROUP_STATUS_EXPIRED","ON_HOLD","4947","66","1.3300","0.0000","1.200000","79.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1394162","SATRANI NEW 2","Auto Targeting","39656113","Satrani Floral Silk Blend Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","4828","188","3.8900","0.0000","1.200000","225.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1394152","SATRANI MIX 2","Auto Targeting","27525684","Satrani Ethnic Motifs Woven Design Zari Paithani Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","534","15","2.8100","0.0000","1.200000","18.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1394152","SATRANI MIX 2","Auto Targeting","21932484","Satrani Ethnic Motifs Woven Design Zari Banarasi Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","594","9","1.5200","0.0000","1.200000","10.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1394021","KALINI MIX 2","Auto Targeting","28149046","KALINI Embellished Beads and Stones Muga Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","18903","783","4.1400","0.0000","1.200000","939.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320289","MITERA MARCH 2026","ADG1394106","MITERA MIX 2","Auto Targeting","39657032","Mitera Checked Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","2504","48","1.9200","2.0800","1.200000","57.60","1","0","1","1339.9000","0.0000","1339.9000","23.26000000","0.00000000","23.2600"
"CMP1299835","SATRANI MARCH","ADG1375414","SATRANI MIX /","Auto Targeting","39656115","Satrani Floral Silk Blend Saree","ADGROUP_STATUS_EXPIRED","LIVE","849","11","1.3000","0.0000","1.200000","13.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1394152","SATRANI MIX 2","Auto Targeting","33466668","Satrani Embellished Embroidered Pure Chiffon Saree","ADGROUP_STATUS_LIVE","LIVE","850","15","1.7600","0.0000","1.200000","18.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1394152","SATRANI MIX 2","Auto Targeting","32217253","Satrani Ethnic Motifs Zari Banarasi Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","1448","60","4.1400","0.0000","1.200000","72.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1318141","SANGRIA MARCH 2026","ADG1393893","AAY 2","Auto Targeting","40510690","all about you Floral Poly Georgette Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","402","15","3.7300","0.0000","1.200000","18.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320289","MITERA MARCH 2026","ADG1394081","MITERA HIT 2","Auto Targeting","33598211","Mitera Printed Pure Cotton Ready to Wear Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","3131","54","1.7200","1.8500","1.200000","64.80","0","1","1","0.0000","1212.4900","1212.4900","0.00000000","18.71000000","18.7100"
"CMP1299835","SATRANI MARCH","ADG1394152","SATRANI MIX 2","Auto Targeting","34810692","Satrani Floral Embroidered Pure Chiffon Saree","ADGROUP_STATUS_LIVE","LIVE","915","34","3.7200","0.0000","1.200000","40.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1231610","Satrani Saree med sku 20 to 22 Feb.","Auto Targeting","30874635","Satrani Ethnic Motifs Zari  Designer Banarasi Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1320232","KALINI MARCH 2026","ADG1394021","KALINI MIX 2","Auto Targeting","30470966","KALINI Woven Design Zari Banarasi Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","569","10","1.7600","0.0000","1.200000","12.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1394021","KALINI MIX 2","Auto Targeting","31621527","KALINI Ethnic Motifs Woven Design Zari  Banarasi Designer Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","238","1","0.4200","0.0000","1.200000","1.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1143430","Kalini Saree Feb - 2026","ADG1246115","NEW PROMOTE","Auto Targeting","40091085","KALINI Woven Design Zari Silk Blend Fusion Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","2","0","0.0000",,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1299835","SATRANI MARCH","ADG1311673","KALINI","Auto Targeting","28400030","KALINI Ethnic Motifs Woven Design Zari Banarasi Saree","ADGROUP_STATUS_EXPIRED","LIVE","203","5","2.4600","0.0000","1.200000","6.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1299853","SATRANI HIT","Auto Targeting","26843860","Satrani Printed Jacquard Zari Organza Leheriya Saree","ADGROUP_STATUS_EXPIRED","LIVE","11608","457","3.9400","0.0000","1.200000","548.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1299893","SATRANI NEW","Auto Targeting","32115054","Satrani Woven Design Zari Banarasi Saree","ADGROUP_STATUS_EXPIRED","LIVE","2050","27","1.3200","0.0000","1.200000","32.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1311686","MITERA","Auto Targeting","29994244","Mitera Embellished Sequinned Saree","ADGROUP_STATUS_EXPIRED","LIVE","1454","34","2.3400","0.0000","1.200000","40.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
